periodo,ano,mes,estado,regiao,bioma,cidade,precipitacao_mm_total,precipitacao_dias_sem_chuva,temp_max_media,temp_min_media,registros_diarios,media_hist_mm,anomalia_pct,evento_climatico
201805,2018,5,PR,Sul,Mata Atlântica,Curitiba,27.3,14,20.932258064516127,12.693548387096774,31,110.08333333333333,-75.2,seca_severa
201806,2018,6,PR,Sul,Mata Atlântica,Curitiba,89.7,9,18.91,10.806666666666668,30,98.45833333333333,-8.9,normal
201807,2018,7,PR,Sul,Mata Atlântica,Curitiba,15.7,19,20.916129032258063,10.638709677419357,31,60.1,-73.88,seca_severa
201808,2018,8,PR,Sul,Mata Atlântica,Curitiba,39.3,17,19.203225806451613,9.577419354838709,31,85.46363636363637,-54.02,seca_moderada
201809,2018,9,PR,Sul,Mata Atlântica,Curitiba,85.60000000000001,11,20.94,12.816666666666666,30,107.28181818181817,-20.21,normal
201810,2018,10,PR,Sul,Mata Atlântica,Curitiba,197.3,5,20.76774193548387,13.661290322580646,31,162.43636363636364,21.46,normal
201811,2018,11,PR,Sul,Mata Atlântica,Curitiba,77.3,3,22.48333333333333,14.886666666666668,30,123.85454545454546,-37.59,seca_moderada
201812,2018,12,PR,Sul,Mata Atlântica,Curitiba,116.1,5,26.06451612903226,16.848387096774193,31,162.13636363636363,-28.39,normal
201901,2019,1,PR,Sul,Mata Atlântica,Curitiba,158.3,3,27.496774193548383,19.03548387096774,31,194.32500000000002,-18.54,normal
201902,2019,2,PR,Sul,Mata Atlântica,Curitiba,205.9,1,24.660714285714285,17.34642857142857,28,159.70000000000002,28.93,normal
201903,2019,3,PR,Sul,Mata Atlântica,Curitiba,93.5,3,23.806451612903224,16.893548387096775,31,120.425,-22.36,normal
201904,2019,4,PR,Sul,Mata Atlântica,Curitiba,83.9,11,23.426666666666662,15.54,30,73.86666666666666,13.58,normal
201905,2019,5,PR,Sul,Mata Atlântica,Curitiba,228.9,6,20.638709677419357,14.17741935483871,31,110.08333333333333,107.93,enchente_severa
201906,2019,6,PR,Sul,Mata Atlântica,Curitiba,96.1,22,20.55333333333333,11.816666666666666,30,98.45833333333333,-2.4,normal
201907,2019,7,PR,Sul,Mata Atlântica,Curitiba,28.1,18,18.98064516129032,9.22258064516129,31,60.1,-53.24,seca_moderada
201908,2019,8,PR,Sul,Mata Atlântica,Curitiba,38.5,15,19.793548387096774,9.887096774193548,31,85.46363636363637,-54.95,seca_moderada
201909,2019,9,PR,Sul,Mata Atlântica,Curitiba,171.6,13,21.21333333333333,12.51,30,107.28181818181817,59.95,chuva_intensa
201910,2019,10,PR,Sul,Mata Atlântica,Curitiba,63.8,8,24.50967741935484,14.40967741935484,31,162.43636363636364,-60.72,seca_severa
201911,2019,11,PR,Sul,Mata Atlântica,Curitiba,123.4,7,23.416666666666668,15.116666666666667,30,123.85454545454546,-0.37,normal
201912,2019,12,PR,Sul,Mata Atlântica,Curitiba,111.1,10,24.6,16.141935483870967,31,162.13636363636363,-31.48,seca_moderada
202001,2020,1,PR,Sul,Mata Atlântica,Curitiba,169.0,3,25.01935483870968,17.30322580645161,31,194.32500000000002,-13.03,normal
202002,2020,2,PR,Sul,Mata Atlântica,Curitiba,128.6,4,23.951724137931038,16.455172413793104,29,159.70000000000002,-19.47,normal
202003,2020,3,PR,Sul,Mata Atlântica,Curitiba,56.0,13,24.43870967741936,15.412903225806453,31,120.425,-53.5,seca_moderada
202004,2020,4,PR,Sul,Mata Atlântica,Curitiba,28.3,18,22.73,12.893333333333334,30,73.86666666666666,-61.69,seca_severa
202005,2020,5,PR,Sul,Mata Atlântica,Curitiba,57.8,24,20.10967741935484,9.951612903225806,31,110.08333333333333,-47.49,seca_moderada
202006,2020,6,PR,Sul,Mata Atlântica,Curitiba,136.0,9,19.52,12.22,30,98.45833333333333,38.13,normal
202007,2020,7,PR,Sul,Mata Atlântica,Curitiba,34.3,19,19.283870967741933,9.932258064516128,31,60.1,-42.93,seca_moderada
202008,2020,8,PR,Sul,Mata Atlântica,Curitiba,134.9,17,19.67419354838709,10.016129032258064,31,85.46363636363637,57.84,chuva_intensa
202009,2020,9,PR,Sul,Mata Atlântica,Curitiba,14.6,19,24.423333333333336,13.28,30,107.28181818181817,-86.39,seca_severa
202010,2020,10,PR,Sul,Mata Atlântica,Curitiba,94.3,9,23.774193548387096,14.161290322580646,31,162.43636363636364,-41.95,seca_moderada
202011,2020,11,PR,Sul,Mata Atlântica,Curitiba,142.3,7,22.87333333333333,14.136666666666668,30,123.85454545454546,14.89,normal
202012,2020,12,PR,Sul,Mata Atlântica,Curitiba,206.9,2,24.080645161290324,17.009677419354837,31,162.13636363636363,27.61,normal
202101,2021,1,PR,Sul,Mata Atlântica,Curitiba,228.3,0,24.048387096774192,18.141935483870967,31,194.32500000000002,17.48,normal
202102,2021,2,PR,Sul,Mata Atlântica,Curitiba,152.29999999999998,5,24.478571428571428,16.532142857142855,28,159.70000000000002,-4.63,normal
202103,2021,3,PR,Sul,Mata Atlântica,Curitiba,139.3,1,24.712903225806453,17.11935483870968,31,120.425,15.67,normal
202104,2021,4,PR,Sul,Mata Atlântica,Curitiba,43.8,7,20.886666666666667,13.76,30,73.86666666666666,-40.7,seca_moderada
202105,2021,5,PR,Sul,Mata Atlântica,Curitiba,60.6,14,19.6,11.029032258064516,31,110.08333333333333,-44.95,seca_moderada
202106,2021,6,PR,Sul,Mata Atlântica,Curitiba,115.2,13,17.603333333333335,10.253333333333334,30,98.45833333333333,17.0,normal
202107,2021,7,PR,Sul,Mata Atlântica,Curitiba,28.0,24,16.95483870967742,6.664516129032258,31,60.1,-53.41,seca_moderada
202108,2021,8,PR,Sul,Mata Atlântica,Curitiba,90.9,14,19.787096774193547,11.35483870967742,31,85.46363636363637,6.36,normal
202109,2021,9,PR,Sul,Mata Atlântica,Curitiba,51.6,13,22.790000000000003,12.886666666666668,30,107.28181818181817,-51.9,seca_moderada
202110,2021,10,PR,Sul,Mata Atlântica,Curitiba,237.1,2,19.835483870967742,12.97741935483871,31,162.43636363636364,45.96,normal
202111,2021,11,PR,Sul,Mata Atlântica,Curitiba,82.1,7,23.73333333333333,14.44,30,123.85454545454546,-33.71,seca_moderada
202112,2021,12,PR,Sul,Mata Atlântica,Curitiba,100.4,4,24.81290322580645,15.47741935483871,31,162.13636363636363,-38.08,seca_moderada
202201,2022,1,PR,Sul,Mata Atlântica,Curitiba,212.3,5,25.225806451612904,17.141935483870967,31,194.32500000000002,9.25,normal
202202,2022,2,PR,Sul,Mata Atlântica,Curitiba,86.7,5,25.803571428571427,17.192857142857143,28,159.70000000000002,-45.71,seca_moderada
202203,2022,3,PR,Sul,Mata Atlântica,Curitiba,193.4,1,24.67096774193548,17.103225806451615,31,120.425,60.6,chuva_intensa
202204,2022,4,PR,Sul,Mata Atlântica,Curitiba,92.7,6,21.92,14.086666666666668,30,73.86666666666666,25.5,normal
202205,2022,5,PR,Sul,Mata Atlântica,Curitiba,109.6,15,19.003225806451614,10.261290322580646,31,110.08333333333333,-0.44,normal
202206,2022,6,PR,Sul,Mata Atlântica,Curitiba,83.6,14,18.009999999999998,9.46,30,98.45833333333333,-15.09,normal
202207,2022,7,PR,Sul,Mata Atlântica,Curitiba,26.1,22,21.538709677419355,10.609677419354838,31,60.1,-56.57,seca_moderada
202208,2022,8,PR,Sul,Mata Atlântica,Curitiba,157.5,13,18.41290322580645,9.890322580645162,31,85.46363636363637,84.29,chuva_intensa
202209,2022,9,PR,Sul,Mata Atlântica,Curitiba,260.4,6,17.733333333333334,10.266666666666667,30,107.28181818181817,142.73,enchente_severa
202210,2022,10,PR,Sul,Mata Atlântica,Curitiba,115.0,5,22.125806451612902,13.45483870967742,31,162.43636363636364,-29.2,normal
202211,2022,11,PR,Sul,Mata Atlântica,Curitiba,126.3,7,20.86,12.646666666666668,30,123.85454545454546,1.97,normal
202212,2022,12,PR,Sul,Mata Atlântica,Curitiba,184.7,3,23.996774193548383,16.15806451612903,31,162.13636363636363,13.92,normal
202301,2023,1,PR,Sul,Mata Atlântica,Curitiba,179.7,5,24.61935483870968,16.690322580645162,31,194.32500000000002,-7.53,normal
202302,2023,2,PR,Sul,Mata Atlântica,Curitiba,185.6,1,24.77857142857143,17.103571428571428,28,159.70000000000002,16.22,normal
202303,2023,3,PR,Sul,Mata Atlântica,Curitiba,129.0,4,24.83225806451613,17.054838709677416,31,120.425,7.12,normal
202304,2023,4,PR,Sul,Mata Atlântica,Curitiba,86.5,8,21.576666666666664,13.816666666666666,30,73.86666666666666,17.1,normal
202305,2023,5,PR,Sul,Mata Atlântica,Curitiba,31.4,16,21.21935483870968,11.793548387096775,31,110.08333333333333,-71.48,seca_severa
202306,2023,6,PR,Sul,Mata Atlântica,Curitiba,108.1,20,19.273333333333333,10.25,30,98.45833333333333,9.79,normal
202307,2023,7,PR,Sul,Mata Atlântica,Curitiba,77.0,15,18.641935483870967,10.274193548387096,31,60.1,28.12,normal
202308,2023,8,PR,Sul,Mata Atlântica,Curitiba,105.1,13,20.177419354838708,10.874193548387098,31,85.46363636363637,22.98,normal
202309,2023,9,PR,Sul,Mata Atlântica,Curitiba,121.5,9,23.956666666666667,13.856666666666666,30,107.28181818181817,13.25,normal
202310,2023,10,PR,Sul,Mata Atlântica,Curitiba,321.1,5,22.135483870967743,14.1,31,162.43636363636364,97.68,chuva_intensa
202311,2023,11,PR,Sul,Mata Atlântica,Curitiba,112.5,7,24.813333333333333,15.546666666666663,30,123.85454545454546,-9.17,normal
202312,2023,12,PR,Sul,Mata Atlântica,Curitiba,65.89999999999999,13,27.01935483870968,17.348387096774193,31,162.13636363636363,-59.36,seca_moderada
202401,2024,1,PR,Sul,Mata Atlântica,Curitiba,156.6,1,25.716129032258067,17.338709677419356,31,194.32500000000002,-19.41,normal
202402,2024,2,PR,Sul,Mata Atlântica,Curitiba,124.7,2,25.989655172413794,18.13103448275862,29,159.70000000000002,-21.92,normal
202403,2024,3,PR,Sul,Mata Atlântica,Curitiba,105.2,5,25.770967741935483,17.461290322580645,31,120.425,-12.64,normal
202404,2024,4,PR,Sul,Mata Atlântica,Curitiba,87.8,10,24.173333333333336,16.03666666666667,30,73.86666666666666,18.86,normal
202405,2024,5,PR,Sul,Mata Atlântica,Curitiba,169.3,14,22.18387096774193,13.883870967741936,31,110.08333333333333,53.79,chuva_intensa
202406,2024,6,PR,Sul,Mata Atlântica,Curitiba,41.5,22,21.736666666666668,11.85,30,98.45833333333333,-57.85,seca_moderada
202407,2024,7,PR,Sul,Mata Atlântica,Curitiba,135.4,16,18.6,9.503225806451614,31,60.1,125.29,enchente_severa
202408,2024,8,PR,Sul,Mata Atlântica,Curitiba,61.2,26,21.25483870967742,9.212903225806452,31,85.46363636363637,-28.39,normal
202409,2024,9,PR,Sul,Mata Atlântica,Curitiba,111.2,18,25.09,13.196666666666664,30,107.28181818181817,3.65,normal
202410,2024,10,PR,Sul,Mata Atlântica,Curitiba,121.9,6,22.85483870967742,14.435483870967742,31,162.43636363636364,-24.96,normal
202411,2024,11,PR,Sul,Mata Atlântica,Curitiba,138.2,2,24.173333333333336,15.806666666666668,30,123.85454545454546,11.58,normal
202412,2024,12,PR,Sul,Mata Atlântica,Curitiba,292.7,1,24.154838709677417,16.419354838709676,31,162.13636363636363,80.53,chuva_intensa
202501,2025,1,PR,Sul,Mata Atlântica,Curitiba,227.9,2,25.90967741935484,17.532258064516128,31,194.32500000000002,17.28,normal
202502,2025,2,PR,Sul,Mata Atlântica,Curitiba,159.1,1,27.15714285714285,18.810714285714287,28,159.70000000000002,-0.38,normal
202503,2025,3,PR,Sul,Mata Atlântica,Curitiba,111.2,7,26.661290322580644,17.238709677419354,31,120.425,-7.66,normal
202504,2025,4,PR,Sul,Mata Atlântica,Curitiba,92.3,3,22.51,14.616666666666667,30,73.86666666666666,24.95,normal
202505,2025,5,PR,Sul,Mata Atlântica,Curitiba,47.400000000000006,17,20.95483870967742,12.55483870967742,31,110.08333333333333,-56.94,seca_moderada
202506,2025,6,PR,Sul,Mata Atlântica,Curitiba,129.0,9,18.8,10.863333333333332,30,98.45833333333333,31.02,normal
202507,2025,7,PR,Sul,Mata Atlântica,Curitiba,31.0,21,17.85483870967742,7.819354838709677,31,60.1,-48.42,seca_moderada
202508,2025,8,PR,Sul,Mata Atlântica,Curitiba,42.7,19,19.638709677419357,9.880645161290325,31,85.46363636363637,-50.04,seca_moderada
202509,2025,9,PR,Sul,Mata Atlântica,Curitiba,86.6,11,21.453333333333333,11.663333333333332,30,107.28181818181817,-19.28,normal
202510,2025,10,PR,Sul,Mata Atlântica,Curitiba,190.8,6,21.03548387096774,13.02258064516129,31,162.43636363636364,17.46,normal
202511,2025,11,PR,Sul,Mata Atlântica,Curitiba,137.5,8,23.55333333333333,13.936666666666667,30,123.85454545454546,11.02,normal
202512,2025,12,PR,Sul,Mata Atlântica,Curitiba,166.1,5,27.638709677419357,17.151612903225807,31,162.13636363636363,2.44,normal
202601,2026,1,PR,Sul,Mata Atlântica,Curitiba,149.2,1,25.625806451612902,16.503225806451614,31,194.32500000000002,-23.22,normal
202602,2026,2,PR,Sul,Mata Atlântica,Curitiba,212.4,1,26.085714285714285,17.57857142857143,28,159.70000000000002,33.0,normal
202603,2026,3,PR,Sul,Mata Atlântica,Curitiba,133.0,9,26.038709677419355,16.73225806451613,31,120.425,10.44,normal
202604,2026,4,PR,Sul,Mata Atlântica,Curitiba,85.4,11,24.0,15.55,30,73.86666666666666,15.61,normal
202605,2026,5,PR,Sul,Mata Atlântica,Curitiba,190.6,11,19.43548387096774,11.561290322580644,31,110.08333333333333,73.14,chuva_intensa
202606,2026,6,PR,Sul,Mata Atlântica,Curitiba,1.0,3,17.65,10.475,4,98.45833333333333,-98.98,seca_severa
201501,2015,1,RN,Nordeste,Caatinga,Natal,43.4,4,29.67419354838709,24.73225806451613,31,86.23333333333333,-49.67,seca_moderada
201502,2015,2,RN,Nordeste,Caatinga,Natal,78.5,3,29.539285714285715,24.95357142857143,28,123.71666666666665,-36.55,seca_moderada
201503,2015,3,RN,Nordeste,Caatinga,Natal,237.2,2,28.85483870967742,24.570967741935487,31,188.84166666666667,25.61,normal
201504,2015,4,RN,Nordeste,Caatinga,Natal,88.8,3,29.08333333333333,24.793333333333333,30,179.50833333333333,-50.53,seca_moderada
201505,2015,5,RN,Nordeste,Caatinga,Natal,85.7,3,28.76774193548387,24.63225806451613,31,147.56666666666666,-41.92,seca_moderada
201506,2015,6,RN,Nordeste,Caatinga,Natal,139.1,0,27.60666666666667,23.616666666666667,30,133.75,4.0,normal
201507,2015,7,RN,Nordeste,Caatinga,Natal,246.8,1,26.68064516129032,23.11935483870968,31,164.75454545454545,49.8,normal
201508,2015,8,RN,Nordeste,Caatinga,Natal,35.800000000000004,2,27.11935483870968,22.967741935483872,31,41.372727272727275,-13.47,normal
201509,2015,9,RN,Nordeste,Caatinga,Natal,21.0,10,28.196666666666665,23.73333333333333,30,36.872727272727275,-43.05,seca_moderada
201510,2015,10,RN,Nordeste,Caatinga,Natal,17.8,13,28.858064516129037,24.212903225806453,31,27.372727272727275,-34.97,seca_moderada
201511,2015,11,RN,Nordeste,Caatinga,Natal,7.9,15,29.46,24.64,30,25.9,-69.5,seca_severa
201512,2015,12,RN,Nordeste,Caatinga,Natal,75.2,5,29.38064516129032,24.60322580645161,31,48.26363636363636,55.81,chuva_intensa
201601,2016,1,RN,Nordeste,Caatinga,Natal,149.5,0,28.596774193548388,24.548387096774192,31,86.23333333333333,73.37,chuva_intensa
201602,2016,2,RN,Nordeste,Caatinga,Natal,158.5,5,29.02068965517241,24.72068965517241,29,123.71666666666665,28.12,normal
201603,2016,3,RN,Nordeste,Caatinga,Natal,100.9,5,29.51290322580645,25.351612903225806,31,188.84166666666667,-46.57,seca_moderada
201604,2016,4,RN,Nordeste,Caatinga,Natal,173.2,3,28.85,25.03666666666667,30,179.50833333333333,-3.51,normal
201605,2016,5,RN,Nordeste,Caatinga,Natal,203.6,7,28.27741935483871,24.274193548387096,31,147.56666666666666,37.97,normal
201606,2016,6,RN,Nordeste,Caatinga,Natal,101.9,6,27.716666666666665,23.72,30,133.75,-23.81,normal
201607,2016,7,RN,Nordeste,Caatinga,Natal,50.9,2,27.56451612903226,23.151612903225807,31,164.75454545454545,-69.11,seca_severa
201608,2016,8,RN,Nordeste,Caatinga,Natal,28.1,11,28.11290322580645,23.35483870967742,31,41.372727272727275,-32.08,seca_moderada
201609,2016,9,RN,Nordeste,Caatinga,Natal,21.2,12,28.863333333333333,23.80333333333333,30,36.872727272727275,-42.5,seca_moderada
201610,2016,10,RN,Nordeste,Caatinga,Natal,22.7,6,29.4,24.448387096774194,31,27.372727272727275,-17.07,normal
201611,2016,11,RN,Nordeste,Caatinga,Natal,23.2,7,29.596666666666668,24.72,30,25.9,-10.42,normal
201612,2016,12,RN,Nordeste,Caatinga,Natal,41.0,10,29.60967741935484,24.97741935483871,31,48.26363636363636,-15.05,normal
201701,2017,1,RN,Nordeste,Caatinga,Natal,82.80000000000001,4,29.76451612903226,25.05806451612903,31,86.23333333333333,-3.98,normal
201702,2017,2,RN,Nordeste,Caatinga,Natal,67.4,2,29.64642857142857,25.04642857142857,28,123.71666666666665,-45.52,seca_moderada
201703,2017,3,RN,Nordeste,Caatinga,Natal,187.0,0,29.30967741935484,24.59354838709677,31,188.84166666666667,-0.98,normal
201704,2017,4,RN,Nordeste,Caatinga,Natal,244.4,3,29.09333333333333,24.40666666666667,30,179.50833333333333,36.15,normal
201705,2017,5,RN,Nordeste,Caatinga,Natal,168.2,5,28.69032258064516,24.116129032258065,31,147.56666666666666,13.98,normal
201706,2017,6,RN,Nordeste,Caatinga,Natal,155.9,1,27.78,23.456666666666667,30,133.75,16.56,normal
201707,2017,7,RN,Nordeste,Caatinga,Natal,400.2,2,26.38064516129032,22.25483870967742,31,164.75454545454545,142.91,enchente_severa
201708,2017,8,RN,Nordeste,Caatinga,Natal,28.1,5,27.48709677419355,22.461290322580645,31,41.372727272727275,-32.08,seca_moderada
201709,2017,9,RN,Nordeste,Caatinga,Natal,36.2,4,27.790000000000003,22.863333333333333,30,36.872727272727275,-1.82,normal
201710,2017,10,RN,Nordeste,Caatinga,Natal,45.4,2,28.654838709677417,24.003225806451614,31,27.372727272727275,65.86,chuva_intensa
201711,2017,11,RN,Nordeste,Caatinga,Natal,24.9,3,29.173333333333336,24.576666666666664,30,25.9,-3.86,normal
201712,2017,12,RN,Nordeste,Caatinga,Natal,58.8,4,29.541935483870965,24.983870967741936,31,48.26363636363636,21.83,normal
201801,2018,1,RN,Nordeste,Caatinga,Natal,99.7,1,29.18387096774193,24.561290322580643,31,86.23333333333333,15.62,normal
201802,2018,2,RN,Nordeste,Caatinga,Natal,214.7,0,28.728571428571428,24.12142857142857,28,123.71666666666665,73.54,chuva_intensa
201803,2018,3,RN,Nordeste,Caatinga,Natal,175.4,1,29.00967741935484,24.712903225806453,31,188.84166666666667,-7.12,normal
201804,2018,4,RN,Nordeste,Caatinga,Natal,264.9,0,28.296666666666667,23.540000000000003,30,179.50833333333333,47.57,normal
201805,2018,5,RN,Nordeste,Caatinga,Natal,88.6,1,28.30322580645161,23.483870967741936,31,147.56666666666666,-39.96,seca_moderada
201806,2018,6,RN,Nordeste,Caatinga,Natal,101.2,3,27.416666666666668,22.68,30,133.75,-24.34,normal
201807,2018,7,RN,Nordeste,Caatinga,Natal,254.1,4,26.76774193548387,22.23548387096774,31,164.75454545454545,54.23,chuva_intensa
201808,2018,8,RN,Nordeste,Caatinga,Natal,36.8,5,27.567741935483877,22.72258064516129,31,41.372727272727275,-11.05,normal
201809,2018,9,RN,Nordeste,Caatinga,Natal,25.6,8,28.313333333333333,23.25333333333333,30,36.872727272727275,-30.57,seca_moderada
201810,2018,10,RN,Nordeste,Caatinga,Natal,28.7,4,29.296774193548387,24.270967741935483,31,27.372727272727275,4.85,normal
201811,2018,11,RN,Nordeste,Caatinga,Natal,31.1,2,29.90666666666667,24.67,30,25.9,20.08,normal
201812,2018,12,RN,Nordeste,Caatinga,Natal,62.4,5,29.951612903225808,24.56451612903226,31,48.26363636363636,29.29,normal
201901,2019,1,RN,Nordeste,Caatinga,Natal,103.1,1,29.87741935483871,24.458064516129035,31,86.23333333333333,19.56,normal
201902,2019,2,RN,Nordeste,Caatinga,Natal,199.6,0,29.54642857142857,24.439285714285717,28,123.71666666666665,61.34,chuva_intensa
201903,2019,3,RN,Nordeste,Caatinga,Natal,307.6,0,29.09354838709677,24.24516129032258,31,188.84166666666667,62.89,chuva_intensa
201904,2019,4,RN,Nordeste,Caatinga,Natal,253.5,1,28.936666666666667,24.116666666666667,30,179.50833333333333,41.22,normal
201905,2019,5,RN,Nordeste,Caatinga,Natal,123.5,2,28.758064516129032,24.05806451612903,31,147.56666666666666,-16.31,normal
201906,2019,6,RN,Nordeste,Caatinga,Natal,226.5,1,27.846666666666668,23.026666666666664,30,133.75,69.35,chuva_intensa
201907,2019,7,RN,Nordeste,Caatinga,Natal,118.0,2,27.212903225806453,22.43548387096774,31,164.75454545454545,-28.38,normal
201908,2019,8,RN,Nordeste,Caatinga,Natal,51.8,4,27.248387096774195,22.23225806451613,31,41.372727272727275,25.2,normal
201909,2019,9,RN,Nordeste,Caatinga,Natal,41.1,2,28.1,23.27,30,36.872727272727275,11.46,normal
201910,2019,10,RN,Nordeste,Caatinga,Natal,28.4,2,29.067741935483877,23.706451612903223,31,27.372727272727275,3.75,normal
201911,2019,11,RN,Nordeste,Caatinga,Natal,15.6,7,29.96333333333333,24.726666666666667,30,25.9,-39.77,seca_moderada
201912,2019,12,RN,Nordeste,Caatinga,Natal,18.3,7,30.293548387096774,25.200000000000003,31,48.26363636363636,-62.08,seca_severa
202001,2020,1,RN,Nordeste,Caatinga,Natal,127.8,1,29.861290322580647,24.996774193548383,31,86.23333333333333,48.2,normal
202002,2020,2,RN,Nordeste,Caatinga,Natal,149.7,0,30.141379310344828,24.951724137931038,29,123.71666666666665,21.0,normal
202003,2020,3,RN,Nordeste,Caatinga,Natal,210.9,0,29.68064516129032,24.483870967741936,31,188.84166666666667,11.68,normal
202004,2020,4,RN,Nordeste,Caatinga,Natal,193.9,0,29.22,24.506666666666668,30,179.50833333333333,8.02,normal
202005,2020,5,RN,Nordeste,Caatinga,Natal,296.2,1,28.45483870967742,23.89354838709677,31,147.56666666666666,100.72,enchente_severa
202006,2020,6,RN,Nordeste,Caatinga,Natal,167.4,1,27.636666666666667,23.066666666666663,30,133.75,25.16,normal
