periodo,ano,mes,estado,regiao,bioma,cidade,precipitacao_mm_total,precipitacao_dias_sem_chuva,temp_max_media,temp_min_media,registros_diarios
202210,2022,10,PR,Sul,Mata Atlântica,Curitiba,115.0,5,22.125806451612902,13.45483870967742,31
202211,2022,11,PR,Sul,Mata Atlântica,Curitiba,126.3,7,20.86,12.646666666666667,30
202212,2022,12,PR,Sul,Mata Atlântica,Curitiba,184.7,3,23.996774193548386,16.15806451612903,31
202301,2023,1,PR,Sul,Mata Atlântica,Curitiba,179.7,5,24.61935483870968,16.690322580645162,31
202302,2023,2,PR,Sul,Mata Atlântica,Curitiba,185.6,1,24.77857142857143,17.103571428571428,28
202303,2023,3,PR,Sul,Mata Atlântica,Curitiba,129.0,4,24.83225806451613,17.054838709677416,31
202304,2023,4,PR,Sul,Mata Atlântica,Curitiba,86.5,8,21.576666666666664,13.816666666666666,30
202305,2023,5,PR,Sul,Mata Atlântica,Curitiba,31.4,16,21.219354838709677,11.793548387096775,31
202306,2023,6,PR,Sul,Mata Atlântica,Curitiba,108.1,20,19.273333333333333,10.25,30
202307,2023,7,PR,Sul,Mata Atlântica,Curitiba,77.0,15,18.641935483870967,10.274193548387096,31
202308,2023,8,PR,Sul,Mata Atlântica,Curitiba,105.1,13,20.177419354838708,10.874193548387098,31
202309,2023,9,PR,Sul,Mata Atlântica,Curitiba,121.5,9,23.956666666666667,13.856666666666666,30
202310,2023,10,PR,Sul,Mata Atlântica,Curitiba,321.1,5,22.135483870967743,14.100000000000001,31
202311,2023,11,PR,Sul,Mata Atlântica,Curitiba,112.5,7,24.813333333333333,15.546666666666665,30
202312,2023,12,PR,Sul,Mata Atlântica,Curitiba,65.89999999999999,13,27.019354838709678,17.348387096774193,31
202401,2024,1,PR,Sul,Mata Atlântica,Curitiba,156.6,1,25.716129032258067,17.338709677419356,31
202402,2024,2,PR,Sul,Mata Atlântica,Curitiba,124.7,2,25.989655172413794,18.13103448275862,29
202403,2024,3,PR,Sul,Mata Atlântica,Curitiba,105.2,5,25.770967741935483,17.461290322580645,31
202404,2024,4,PR,Sul,Mata Atlântica,Curitiba,87.8,10,24.173333333333336,16.03666666666667,30
202405,2024,5,PR,Sul,Mata Atlântica,Curitiba,169.3,14,22.183870967741935,13.883870967741935,31
202406,2024,6,PR,Sul,Mata Atlântica,Curitiba,41.5,22,21.736666666666668,11.85,30
202407,2024,7,PR,Sul,Mata Atlântica,Curitiba,135.4,16,18.6,9.503225806451614,31
202408,2024,8,PR,Sul,Mata Atlântica,Curitiba,61.2,26,21.25483870967742,9.212903225806452,31
202409,2024,9,PR,Sul,Mata Atlântica,Curitiba,111.2,18,25.09,13.196666666666665,30
202410,2024,10,PR,Sul,Mata Atlântica,Curitiba,121.9,6,22.85483870967742,14.435483870967742,31
202411,2024,11,PR,Sul,Mata Atlântica,Curitiba,138.2,2,24.173333333333336,15.806666666666667,30
202412,2024,12,PR,Sul,Mata Atlântica,Curitiba,292.7,1,24.154838709677417,16.419354838709676,31
202501,2025,1,PR,Sul,Mata Atlântica,Curitiba,227.9,2,25.90967741935484,17.532258064516128,31
202502,2025,2,PR,Sul,Mata Atlântica,Curitiba,159.1,1,27.157142857142855,18.810714285714287,28
202503,2025,3,PR,Sul,Mata Atlântica,Curitiba,111.2,7,26.661290322580644,17.238709677419354,31
202504,2025,4,PR,Sul,Mata Atlântica,Curitiba,92.3,3,22.509999999999998,14.616666666666667,30
202505,2025,5,PR,Sul,Mata Atlântica,Curitiba,47.400000000000006,17,20.95483870967742,12.55483870967742,31
202506,2025,6,PR,Sul,Mata Atlântica,Curitiba,129.0,9,18.8,10.863333333333333,30
202507,2025,7,PR,Sul,Mata Atlântica,Curitiba,31.0,21,17.85483870967742,7.819354838709677,31
202508,2025,8,PR,Sul,Mata Atlântica,Curitiba,42.7,19,19.638709677419353,9.880645161290323,31
202509,2025,9,PR,Sul,Mata Atlântica,Curitiba,86.6,11,21.453333333333333,11.663333333333332,30
202510,2025,10,PR,Sul,Mata Atlântica,Curitiba,190.79999999999998,6,21.03548387096774,13.02258064516129,31
202511,2025,11,PR,Sul,Mata Atlântica,Curitiba,137.5,8,23.553333333333335,13.936666666666667,30
202512,2025,12,PR,Sul,Mata Atlântica,Curitiba,166.1,5,27.638709677419353,17.151612903225807,31
202601,2026,1,PR,Sul,Mata Atlântica,Curitiba,149.2,1,25.625806451612902,16.503225806451614,31
202602,2026,2,PR,Sul,Mata Atlântica,Curitiba,212.4,1,26.085714285714285,17.57857142857143,28
202603,2026,3,PR,Sul,Mata Atlântica,Curitiba,133.0,9,26.038709677419355,16.73225806451613,31
202604,2026,4,PR,Sul,Mata Atlântica,Curitiba,85.4,11,24.0,15.55,30
202605,2026,5,PR,Sul,Mata Atlântica,Curitiba,190.6,11,19.43548387096774,11.561290322580644,31
202606,2026,6,PR,Sul,Mata Atlântica,Curitiba,1.0,3,17.65,10.475,4
201501,2015,1,RN,Nordeste,Caatinga,Natal,43.4,4,29.674193548387095,24.73225806451613,31
201502,2015,2,RN,Nordeste,Caatinga,Natal,78.5,3,29.539285714285715,24.95357142857143,28
201503,2015,3,RN,Nordeste,Caatinga,Natal,237.2,2,28.85483870967742,24.570967741935487,31
201504,2015,4,RN,Nordeste,Caatinga,Natal,88.8,3,29.083333333333332,24.793333333333333,30
201505,2015,5,RN,Nordeste,Caatinga,Natal,85.7,3,28.76774193548387,24.63225806451613,31
201506,2015,6,RN,Nordeste,Caatinga,Natal,139.1,0,27.60666666666667,23.616666666666667,30
201507,2015,7,RN,Nordeste,Caatinga,Natal,246.8,1,26.68064516129032,23.11935483870968,31
201508,2015,8,RN,Nordeste,Caatinga,Natal,35.800000000000004,2,27.11935483870968,22.967741935483872,31
201509,2015,9,RN,Nordeste,Caatinga,Natal,21.0,10,28.196666666666665,23.733333333333334,30
201510,2015,10,RN,Nordeste,Caatinga,Natal,17.8,13,28.858064516129033,24.212903225806453,31
201511,2015,11,RN,Nordeste,Caatinga,Natal,7.9,15,29.459999999999997,24.64,30
201512,2015,12,RN,Nordeste,Caatinga,Natal,75.2,5,29.38064516129032,24.603225806451615,31
201601,2016,1,RN,Nordeste,Caatinga,Natal,149.5,0,28.596774193548388,24.548387096774192,31
201602,2016,2,RN,Nordeste,Caatinga,Natal,158.5,5,29.020689655172415,24.720689655172414,29
201603,2016,3,RN,Nordeste,Caatinga,Natal,100.9,5,29.51290322580645,25.351612903225806,31
201604,2016,4,RN,Nordeste,Caatinga,Natal,173.2,3,28.85,25.03666666666667,30
201605,2016,5,RN,Nordeste,Caatinga,Natal,203.6,7,28.27741935483871,24.274193548387096,31
201606,2016,6,RN,Nordeste,Caatinga,Natal,101.9,6,27.716666666666665,23.720000000000002,30
201607,2016,7,RN,Nordeste,Caatinga,Natal,50.9,2,27.56451612903226,23.151612903225807,31
201608,2016,8,RN,Nordeste,Caatinga,Natal,28.1,11,28.112903225806452,23.35483870967742,31
201609,2016,9,RN,Nordeste,Caatinga,Natal,21.2,12,28.863333333333333,23.803333333333335,30
201610,2016,10,RN,Nordeste,Caatinga,Natal,22.7,6,29.4,24.448387096774194,31
201611,2016,11,RN,Nordeste,Caatinga,Natal,23.2,7,29.596666666666668,24.720000000000002,30
201612,2016,12,RN,Nordeste,Caatinga,Natal,41.0,10,29.60967741935484,24.97741935483871,31
201701,2017,1,RN,Nordeste,Caatinga,Natal,82.80000000000001,4,29.76451612903226,25.05806451612903,31
201702,2017,2,RN,Nordeste,Caatinga,Natal,67.4,2,29.646428571428572,25.04642857142857,28
201703,2017,3,RN,Nordeste,Caatinga,Natal,187.0,0,29.309677419354838,24.593548387096774,31
201704,2017,4,RN,Nordeste,Caatinga,Natal,244.4,3,29.09333333333333,24.40666666666667,30
201705,2017,5,RN,Nordeste,Caatinga,Natal,168.2,5,28.690322580645162,24.116129032258065,31
201706,2017,6,RN,Nordeste,Caatinga,Natal,155.9,1,27.779999999999998,23.456666666666667,30
201707,2017,7,RN,Nordeste,Caatinga,Natal,400.2,2,26.38064516129032,22.25483870967742,31
201708,2017,8,RN,Nordeste,Caatinga,Natal,28.1,5,27.48709677419355,22.461290322580645,31
201709,2017,9,RN,Nordeste,Caatinga,Natal,36.2,4,27.790000000000003,22.863333333333333,30
201710,2017,10,RN,Nordeste,Caatinga,Natal,45.4,2,28.654838709677417,24.003225806451614,31
201711,2017,11,RN,Nordeste,Caatinga,Natal,24.9,3,29.173333333333336,24.576666666666664,30
201712,2017,12,RN,Nordeste,Caatinga,Natal,58.8,4,29.541935483870965,24.983870967741936,31
201801,2018,1,RN,Nordeste,Caatinga,Natal,99.7,1,29.183870967741935,24.561290322580643,31
201802,2018,2,RN,Nordeste,Caatinga,Natal,214.7,0,28.728571428571428,24.12142857142857,28
201803,2018,3,RN,Nordeste,Caatinga,Natal,175.4,1,29.009677419354837,24.712903225806453,31
201804,2018,4,RN,Nordeste,Caatinga,Natal,264.9,0,28.296666666666667,23.540000000000003,30
201805,2018,5,RN,Nordeste,Caatinga,Natal,88.6,1,28.30322580645161,23.483870967741936,31
201806,2018,6,RN,Nordeste,Caatinga,Natal,101.2,3,27.416666666666668,22.68,30
201807,2018,7,RN,Nordeste,Caatinga,Natal,254.1,4,26.76774193548387,22.23548387096774,31
201808,2018,8,RN,Nordeste,Caatinga,Natal,36.8,5,27.567741935483873,22.72258064516129,31
201809,2018,9,RN,Nordeste,Caatinga,Natal,25.6,8,28.313333333333333,23.253333333333334,30
201810,2018,10,RN,Nordeste,Caatinga,Natal,28.7,4,29.296774193548387,24.270967741935483,31
201811,2018,11,RN,Nordeste,Caatinga,Natal,31.1,2,29.90666666666667,24.67,30
201812,2018,12,RN,Nordeste,Caatinga,Natal,62.4,5,29.951612903225808,24.56451612903226,31
201901,2019,1,RN,Nordeste,Caatinga,Natal,103.1,1,29.87741935483871,24.458064516129035,31
201902,2019,2,RN,Nordeste,Caatinga,Natal,199.6,0,29.54642857142857,24.439285714285713,28
201903,2019,3,RN,Nordeste,Caatinga,Natal,307.6,0,29.093548387096774,24.24516129032258,31
201904,2019,4,RN,Nordeste,Caatinga,Natal,253.5,1,28.936666666666667,24.116666666666667,30
201905,2019,5,RN,Nordeste,Caatinga,Natal,123.5,2,28.758064516129032,24.05806451612903,31
201906,2019,6,RN,Nordeste,Caatinga,Natal,226.5,1,27.846666666666668,23.026666666666664,30
201907,2019,7,RN,Nordeste,Caatinga,Natal,118.0,2,27.212903225806453,22.43548387096774,31
201908,2019,8,RN,Nordeste,Caatinga,Natal,51.8,4,27.248387096774195,22.23225806451613,31
201909,2019,9,RN,Nordeste,Caatinga,Natal,41.1,2,28.1,23.27,30
201910,2019,10,RN,Nordeste,Caatinga,Natal,28.400000000000002,2,29.067741935483873,23.706451612903226,31
201911,2019,11,RN,Nordeste,Caatinga,Natal,15.6,7,29.96333333333333,24.726666666666667,30
201912,2019,12,RN,Nordeste,Caatinga,Natal,18.3,7,30.293548387096774,25.200000000000003,31
202001,2020,1,RN,Nordeste,Caatinga,Natal,127.8,1,29.861290322580647,24.996774193548386,31
202002,2020,2,RN,Nordeste,Caatinga,Natal,149.7,0,30.141379310344828,24.951724137931034,29
202003,2020,3,RN,Nordeste,Caatinga,Natal,210.9,0,29.68064516129032,24.483870967741936,31
202004,2020,4,RN,Nordeste,Caatinga,Natal,193.9,0,29.220000000000002,24.506666666666668,30
202005,2020,5,RN,Nordeste,Caatinga,Natal,296.2,1,28.45483870967742,23.893548387096775,31
202006,2020,6,RN,Nordeste,Caatinga,Natal,167.4,1,27.636666666666667,23.066666666666666,30
202007,2020,7,RN,Nordeste,Caatinga,Natal,142.6,6,27.003225806451614,21.929032258064513,31
202008,2020,8,RN,Nordeste,Caatinga,Natal,26.8,6,27.780645161290323,22.112903225806452,31
202009,2020,9,RN,Nordeste,Caatinga,Natal,28.5,7,28.32,22.64,30
202010,2020,10,RN,Nordeste,Caatinga,Natal,36.7,3,29.36774193548387,23.725806451612904,31
202011,2020,11,RN,Nordeste,Caatinga,Natal,43.3,1,29.756666666666668,24.55,30
202012,2020,12,RN,Nordeste,Caatinga,Natal,34.3,2,29.79032258064516,24.59032258064516,31
202101,2021,1,RN,Nordeste,Caatinga,Natal,39.7,1,29.92258064516129,24.848387096774193,31
202102,2021,2,RN,Nordeste,Caatinga,Natal,57.8,1,30.275000000000002,24.82857142857143,28
202103,2021,3,RN,Nordeste,Caatinga,Natal,105.2,0,29.725806451612904,24.299999999999997,31
202104,2021,4,RN,Nordeste,Caatinga,Natal,90.7,0,29.59,24.273333333333333,30
202105,2021,5,RN,Nordeste,Caatinga,Natal,104.0,4,28.677419354838708,23.406451612903226,31
202106,2021,6,RN,Nordeste,Caatinga,Natal,37.1,7,28.863333333333333,22.709999999999997,30
202107,2021,7,RN,Nordeste,Caatinga,Natal,61.4,1,28.048387096774192,22.74516129032258,31
202108,2021,8,RN,Nordeste,Caatinga,Natal,66.89999999999999,4,28.029032258064515,22.42258064516129,31
202109,2021,9,RN,Nordeste,Caatinga,Natal,90.2,4,29.016666666666666,23.206666666666667,30
202110,2021,10,RN,Nordeste,Caatinga,Natal,37.6,2,29.874193548387098,24.19677419354839,31
202111,2021,11,RN,Nordeste,Caatinga,Natal,30.6,3,30.290000000000003,25.029999999999998,30
202112,2021,12,RN,Nordeste,Caatinga,Natal,55.199999999999996,1,30.361290322580647,25.096774193548388,31
202201,2022,1,RN,Nordeste,Caatinga,Natal,146.5,2,29.851612903225806,24.17096774193548,31
202202,2022,2,RN,Nordeste,Caatinga,Natal,32.0,6,30.260714285714283,25.039285714285715,28
202203,2022,3,RN,Nordeste,Caatinga,Natal,197.0,0,29.625806451612902,23.92258064516129,31
202204,2022,4,RN,Nordeste,Caatinga,Natal,122.0,1,29.236666666666668,23.686666666666667,30
202205,2022,5,RN,Nordeste,Caatinga,Natal,226.2,1,28.325806451612905,23.30322580645161,31
202206,2022,6,RN,Nordeste,Caatinga,Natal,146.0,4,27.470000000000002,22.163333333333334,30
202207,2022,7,RN,Nordeste,Caatinga,Natal,270.8,4,27.10967741935484,21.970967741935485,31
202208,2022,8,RN,Nordeste,Caatinga,Natal,47.5,9,27.551612903225806,21.674193548387095,31
202209,2022,9,RN,Nordeste,Caatinga,Natal,30.099999999999998,6,28.28666666666667,22.540000000000003,30
202210,2022,10,RN,Nordeste,Caatinga,Natal,27.8,7,29.309677419354838,23.65806451612903,31
202211,2022,11,RN,Nordeste,Caatinga,Natal,29.2,5,29.69333333333333,24.236666666666668,30
202212,2022,12,RN,Nordeste,Caatinga,Natal,50.7,1,29.796774193548387,24.33225806451613,31
202301,2023,1,RN,Nordeste,Caatinga,Natal,51.4,2,29.80322580645161,24.200000000000003,31
202302,2023,2,RN,Nordeste,Caatinga,Natal,48.4,3,30.267857142857142,24.839285714285715,28
202303,2023,3,RN,Nordeste,Caatinga,Natal,277.90000000000003,1,29.229032258064517,23.738709677419354,31
202304,2023,4,RN,Nordeste,Caatinga,Natal,139.8,4,29.13,23.576666666666664,30
202305,2023,5,RN,Nordeste,Caatinga,Natal,50.800000000000004,3,29.419354838709676,23.845161290322583,31
202306,2023,6,RN,Nordeste,Caatinga,Natal,175.9,5,28.133333333333333,22.95,30
202307,2023,7,RN,Nordeste,Caatinga,Natal,61.8,7,28.141935483870967,22.283870967741933,31
202308,2023,8,RN,Nordeste,Caatinga,Natal,62.1,2,28.493548387096773,22.299999999999997,31
202309,2023,9,RN,Nordeste,Caatinga,Natal,50.9,3,28.959999999999997,22.696666666666665,30
202310,2023,10,RN,Nordeste,Caatinga,Natal,15.3,5,30.161290322580644,23.948387096774194,31
202311,2023,11,RN,Nordeste,Caatinga,Natal,54.0,6,30.526666666666664,24.240000000000002,30
202312,2023,12,RN,Nordeste,Caatinga,Natal,64.8,4,30.43548387096774,24.548387096774192,31
202401,2024,1,RN,Nordeste,Caatinga,Natal,56.3,4,31.270967741935483,24.983870967741936,31
202402,2024,2,RN,Nordeste,Caatinga,Natal,208.5,1,31.02758620689655,24.393103448275863,29
202403,2024,3,RN,Nordeste,Caatinga,Natal,154.9,0,30.59032258064516,24.293548387096774,31
202404,2024,4,RN,Nordeste,Caatinga,Natal,182.3,0,30.15666666666667,24.09333333333333,30
202405,2024,5,RN,Nordeste,Caatinga,Natal,128.9,0,29.43548387096774,23.82903225806452,31
202406,2024,6,RN,Nordeste,Caatinga,Natal,197.8,1,28.376666666666665,22.84333333333333,30
202407,2024,7,RN,Nordeste,Caatinga,Natal,100.5,1,27.66774193548387,21.961290322580645,31
202408,2024,8,RN,Nordeste,Caatinga,Natal,27.1,3,28.42258064516129,21.95483870967742,31
202409,2024,9,RN,Nordeste,Caatinga,Natal,27.6,1,28.763333333333332,22.509999999999998,30
202410,2024,10,RN,Nordeste,Caatinga,Natal,14.3,9,29.70967741935484,23.4741935483871,31
202411,2024,11,RN,Nordeste,Caatinga,Natal,13.6,6,30.220000000000002,24.40666666666667,30
202412,2024,12,RN,Nordeste,Caatinga,Natal,55.0,1,30.41290322580645,24.529032258064515,31
202501,2025,1,RN,Nordeste,Caatinga,Natal,76.7,2,30.419354838709676,24.374193548387098,31
202502,2025,2,RN,Nordeste,Caatinga,Natal,149.1,4,30.24285714285714,24.00357142857143,28
202503,2025,3,RN,Nordeste,Caatinga,Natal,185.1,3,30.05806451612903,23.94516129032258,31
202504,2025,4,RN,Nordeste,Caatinga,Natal,72.89999999999999,4,30.516666666666666,24.186666666666667,30
202505,2025,5,RN,Nordeste,Caatinga,Natal,82.2,4,29.403225806451612,23.4,31
202506,2025,6,RN,Nordeste,Caatinga,Natal,151.20000000000002,1,28.509999999999998,22.66,30
202507,2025,7,RN,Nordeste,Caatinga,Natal,105.2,2,27.596774193548388,22.0258064516129,31
202508,2025,8,RN,Nordeste,Caatinga,Natal,44.1,5,28.299999999999997,21.95483870967742,31
202509,2025,9,RN,Nordeste,Caatinga,Natal,33.199999999999996,6,28.65,22.626666666666665,30
202510,2025,10,RN,Nordeste,Caatinga,Natal,26.4,5,29.067741935483873,23.258064516129032,31
202511,2025,11,RN,Nordeste,Caatinga,Natal,11.5,7,29.98,24.35666666666667,30
202512,2025,12,RN,Nordeste,Caatinga,Natal,15.2,4,30.490322580645163,24.951612903225808,31
202601,2026,1,RN,Nordeste,Caatinga,Natal,57.9,6,30.387096774193548,24.541935483870965,31
202602,2026,2,RN,Nordeste,Caatinga,Natal,120.4,3,30.185714285714287,24.2,28
202603,2026,3,RN,Nordeste,Caatinga,Natal,127.0,3,30.809677419354838,24.251612903225805,31
202604,2026,4,RN,Nordeste,Caatinga,Natal,327.7,0,29.56,23.60666666666667,30
202605,2026,5,RN,Nordeste,Caatinga,Natal,212.9,2,28.990322580645163,23.283870967741933,31
202606,2026,6,RN,Nordeste,Caatinga,Natal,5.0,1,29.4,23.1,4
201501,2015,1,RS,Sul,Pampa,Porto Alegre,215.70000000000002,6,29.361290322580647,21.335483870967742,31
201502,2015,2,RS,Sul,Pampa,Porto Alegre,96.1,4,28.428571428571427,21.025000000000002,28
201503,2015,3,RS,Sul,Pampa,Porto Alegre,83.8,15,27.51290322580645,19.574193548387097,31
201504,2015,4,RS,Sul,Pampa,Porto Alegre,39.0,14,24.926666666666666,16.656666666666666,30
201505,2015,5,RS,Sul,Pampa,Porto Alegre,147.5,14,22.038709677419355,14.148387096774194,31
201506,2015,6,RS,Sul,Pampa,Porto Alegre,179.4,15,19.676666666666666,10.773333333333333,30
201507,2015,7,RS,Sul,Pampa,Porto Alegre,192.3,13,19.225806451612904,12.180645161290323,31
201508,2015,8,RS,Sul,Pampa,Porto Alegre,81.2,18,24.76774193548387,15.63225806451613,31
201509,2015,9,RS,Sul,Pampa,Porto Alegre,169.0,12,21.459999999999997,13.273333333333333,30
201510,2015,10,RS,Sul,Pampa,Porto Alegre,218.5,7,22.94193548387097,15.380645161290323,31
201511,2015,11,RS,Sul,Pampa,Porto Alegre,137.70000000000002,13,24.396666666666665,17.279999999999998,30
201512,2015,12,RS,Sul,Pampa,Porto Alegre,295.5,6,27.53548387096774,19.76451612903226,31
201601,2016,1,RS,Sul,Pampa,Porto Alegre,70.4,17,29.887096774193548,20.996774193548386,31
201602,2016,2,RS,Sul,Pampa,Porto Alegre,73.3,11,29.920689655172417,21.54137931034483,29
201603,2016,3,RS,Sul,Pampa,Porto Alegre,274.3,12,25.719354838709677,18.932258064516127,31
201604,2016,4,RS,Sul,Pampa,Porto Alegre,124.2,14,26.376666666666665,19.029999999999998,30
201605,2016,5,RS,Sul,Pampa,Porto Alegre,66.6,18,18.345161290322583,11.606451612903227,31
201606,2016,6,RS,Sul,Pampa,Porto Alegre,2.0,28,15.29,7.069999999999999,30
201607,2016,7,RS,Sul,Pampa,Porto Alegre,62.1,23,18.574193548387097,9.774193548387096,31
201608,2016,8,RS,Sul,Pampa,Porto Alegre,125.7,15,20.758064516129032,11.051612903225807,31
201609,2016,9,RS,Sul,Pampa,Porto Alegre,67.5,18,20.426666666666666,12.003333333333334,30
201610,2016,10,RS,Sul,Pampa,Porto Alegre,164.1,13,23.593548387096774,15.09032258064516,31
201611,2016,11,RS,Sul,Pampa,Porto Alegre,98.0,19,25.873333333333335,15.443333333333333,30
201612,2016,12,RS,Sul,Pampa,Porto Alegre,116.6,12,29.05806451612903,19.69677419354839,31
201701,2017,1,RS,Sul,Pampa,Porto Alegre,108.5,6,29.870967741935484,21.42258064516129,31
201702,2017,2,RS,Sul,Pampa,Porto Alegre,166.3,6,30.210714285714285,22.25714285714286,28
201703,2017,3,RS,Sul,Pampa,Porto Alegre,107.1,8,27.148387096774194,19.425806451612903,31
201704,2017,4,RS,Sul,Pampa,Porto Alegre,114.5,14,24.383333333333333,16.486666666666668,30
201705,2017,5,RS,Sul,Pampa,Porto Alegre,231.8,9,21.97741935483871,14.938709677419354,31
201706,2017,6,RS,Sul,Pampa,Porto Alegre,202.8,20,20.4,11.533333333333333,30
201707,2017,7,RS,Sul,Pampa,Porto Alegre,29.6,26,21.751612903225805,10.503225806451614,31
201708,2017,8,RS,Sul,Pampa,Porto Alegre,96.5,19,21.94193548387097,12.26774193548387,31
201709,2017,9,RS,Sul,Pampa,Porto Alegre,176.6,15,24.903333333333332,16.3,30
201710,2017,10,RS,Sul,Pampa,Porto Alegre,241.7,12,23.97741935483871,15.641935483870967,31
201711,2017,11,RS,Sul,Pampa,Porto Alegre,129.7,16,24.82,15.573333333333332,30
201712,2017,12,RS,Sul,Pampa,Porto Alegre,77.6,13,28.419354838709676,19.074193548387097,31
201801,2018,1,RS,Sul,Pampa,Porto Alegre,116.7,9,28.783870967741933,20.66774193548387,31
201802,2018,2,RS,Sul,Pampa,Porto Alegre,67.1,14,28.50357142857143,19.289285714285715,28
201803,2018,3,RS,Sul,Pampa,Porto Alegre,164.8,6,26.90967741935484,18.845161290322583,31
201804,2018,4,RS,Sul,Pampa,Porto Alegre,58.0,16,27.209999999999997,18.903333333333332,30
201805,2018,5,RS,Sul,Pampa,Porto Alegre,76.2,18,22.219354838709677,14.229032258064517,31
201806,2018,6,RS,Sul,Pampa,Porto Alegre,133.4,15,17.473333333333336,9.26,30
201807,2018,7,RS,Sul,Pampa,Porto Alegre,195.7,9,18.27741935483871,11.058064516129033,31
201808,2018,8,RS,Sul,Pampa,Porto Alegre,149.8,15,18.503225806451614,9.338709677419354,31
201809,2018,9,RS,Sul,Pampa,Porto Alegre,177.5,11,23.05,15.253333333333334,30
201810,2018,10,RS,Sul,Pampa,Porto Alegre,78.30000000000001,8,24.074193548387097,15.558064516129033,31
201811,2018,11,RS,Sul,Pampa,Porto Alegre,136.6,17,27.2,17.526666666666664,30
201812,2018,12,RS,Sul,Pampa,Porto Alegre,58.8,13,28.919354838709676,19.5,31
201901,2019,1,RS,Sul,Pampa,Porto Alegre,116.4,7,31.358064516129033,22.616129032258065,31
201902,2019,2,RS,Sul,Pampa,Porto Alegre,98.7,13,28.964285714285715,20.214285714285715,28
201903,2019,3,RS,Sul,Pampa,Porto Alegre,102.7,13,26.848387096774193,18.835483870967742,31
201904,2019,4,RS,Sul,Pampa,Porto Alegre,142.6,9,25.30666666666667,18.05666666666667,30
201905,2019,5,RS,Sul,Pampa,Porto Alegre,194.20000000000002,8,22.338709677419356,16.006451612903227,31
201906,2019,6,RS,Sul,Pampa,Porto Alegre,51.9,19,23.053333333333335,13.296666666666665,30
201907,2019,7,RS,Sul,Pampa,Porto Alegre,107.8,19,17.91290322580645,9.254838709677419,31
201908,2019,8,RS,Sul,Pampa,Porto Alegre,59.599999999999994,21,20.051612903225806,10.348387096774195,31
201909,2019,9,RS,Sul,Pampa,Porto Alegre,86.9,16,21.636666666666667,12.043333333333333,30
201910,2019,10,RS,Sul,Pampa,Porto Alegre,247.0,13,24.870967741935484,16.483870967741936,31
201911,2019,11,RS,Sul,Pampa,Porto Alegre,134.5,13,26.8,17.323333333333334,30
201912,2019,12,RS,Sul,Pampa,Porto Alegre,27.4,23,30.57741935483871,18.635483870967743,31
202001,2020,1,RS,Sul,Pampa,Porto Alegre,130.2,12,30.316129032258065,20.77741935483871,31
202002,2020,2,RS,Sul,Pampa,Porto Alegre,61.9,9,30.113793103448273,19.910344827586208,29
202003,2020,3,RS,Sul,Pampa,Porto Alegre,36.0,21,29.932258064516127,19.625806451612902,31
202004,2020,4,RS,Sul,Pampa,Porto Alegre,37.5,17,25.2,15.623333333333333,30
202005,2020,5,RS,Sul,Pampa,Porto Alegre,169.3,21,21.370967741935484,12.02258064516129,31
202006,2020,6,RS,Sul,Pampa,Porto Alegre,197.9,16,20.403333333333332,12.3,30
202007,2020,7,RS,Sul,Pampa,Porto Alegre,227.3,20,18.16774193548387,9.135483870967741,31
202008,2020,8,RS,Sul,Pampa,Porto Alegre,73.1,18,21.225806451612904,10.641935483870967,31
202009,2020,9,RS,Sul,Pampa,Porto Alegre,194.4,8,21.316666666666666,12.96,30
202010,2020,10,RS,Sul,Pampa,Porto Alegre,112.2,16,23.593548387096774,15.09032258064516,31
202011,2020,11,RS,Sul,Pampa,Porto Alegre,113.1,12,26.279999999999998,16.62666666666667,30
202012,2020,12,RS,Sul,Pampa,Porto Alegre,96.9,11,28.690322580645162,19.312903225806455,31
202101,2021,1,RS,Sul,Pampa,Porto Alegre,111.4,8,30.274193548387096,21.016129032258064,31
202102,2021,2,RS,Sul,Pampa,Porto Alegre,47.1,7,28.849999999999998,19.82857142857143,28
202103,2021,3,RS,Sul,Pampa,Porto Alegre,146.1,10,27.24516129032258,19.996774193548386,31
202104,2021,4,RS,Sul,Pampa,Porto Alegre,26.4,16,26.176666666666666,16.853333333333335,30
202105,2021,5,RS,Sul,Pampa,Porto Alegre,158.5,19,19.993548387096773,10.703225806451613,31
202106,2021,6,RS,Sul,Pampa,Porto Alegre,149.3,12,17.9,10.97,30
202107,2021,7,RS,Sul,Pampa,Porto Alegre,47.4,24,18.75483870967742,8.361290322580645,31
202108,2021,8,RS,Sul,Pampa,Porto Alegre,114.7,20,20.932258064516127,12.22258064516129,31
202109,2021,9,RS,Sul,Pampa,Porto Alegre,191.4,10,22.013333333333332,14.370000000000001,30
202110,2021,10,RS,Sul,Pampa,Porto Alegre,57.699999999999996,13,24.32903225806452,14.59032258064516,31
202111,2021,11,RS,Sul,Pampa,Porto Alegre,73.0,17,27.2,17.013333333333332,30
202112,2021,12,RS,Sul,Pampa,Porto Alegre,79.2,17,28.490322580645163,18.64516129032258,31
202201,2022,1,RS,Sul,Pampa,Porto Alegre,87.5,15,32.54516129032258,21.76451612903226,31
202202,2022,2,RS,Sul,Pampa,Porto Alegre,100.0,14,30.767857142857142,19.97142857142857,28
202203,2022,3,RS,Sul,Pampa,Porto Alegre,141.6,10,26.88064516129032,18.94193548387097,31
